key,scientificName.x,latitude.x,longitude.x,issues.x,datasetKey.x,publishingOrgKey.x,installationKey.x,publishingCountry.x,protocol.x,lastCrawled.x,lastParsed.x,crawlId.x,hostingOrganizationKey.x,basisOfRecord.x,occurrenceStatus.x,taxonKey.x,kingdomKey.x,phylumKey.x,classKey.x,orderKey.x,familyKey.x,genusKey.x,speciesKey.x,acceptedTaxonKey.x,acceptedScientificName.x,kingdom.x,phylum.x,order.x,family.x,genus.x,species.x,genericName.x,specificEpithet.x,taxonRank.x,taxonomicStatus.x,iucnRedListCategory.x,dateIdentified.x,coordinateUncertaintyInMeters.x,stateProvince.x,year.x,month.x,day.x,eventDate.x,modified.x,lastInterpreted.x,references.x,license.x,isInCluster.x,datasetName.x,recordedBy.x,identifiedBy.x,inCluster.x,geodeticDatum.x,class.x,countryCode.x,country.x,rightsHolder.x,identifier.x,http://unknown.org/nick.x,verbatimEventDate.x,collectionCode.x,gbifID.x,verbatimLocality.x,occurrenceID.x,taxonID.x,catalogNumber.x,institutionCode.x,eventTime.x,http://unknown.org/captive.x,identificationID.x,occurrenceRemarks.x,projectId.x,individualCount.x,organismName.x,identificationVerificationStatus.x,higherClassification.x,recordNumber.x,http://unknown.org/taxonRankID.x,taxonConceptID.x,http://unknown.org/species.x,institutionKey.x,collectionKey.x,datasetID.x,eventID.x,institutionID.x,locality.x,type.x,organismRemarks.x,networkKeys.x,elevation.x,elevationAccuracy.x,samplingProtocol.x,nomenclaturalCode.x,higherGeography.x,county.x,verbatimCoordinateSystem.x,disposition.x,fieldNotes.x,startDayOfYear.x,http://unknown.org/CatalogNumberNumeric.x,ownerInstitutionCode.x,verbatimElevation.x,collectionID.x,http://unknown.org/LatestDateCollected.x,informationWithheld.x,identificationRemarks.x,dataGeneralizations.x,otherCatalogNumbers.x,preparations.x,continent.x,nomenclaturalStatus.x,fieldNumber.x,bibliographicCitation.x,habitat.x,endDayOfYear.x,materialSampleID.x,language.x,vernacularName.x,acceptedNameUsage.x,georeferenceVerificationStatus.x,georeferenceRemarks.x,parentNameUsageID.x,acceptedNameUsageID.x,accessRights.x,parentNameUsage.x,infraspecificEpithet.x,dynamicProperties.x,municipality.x,georeferenceProtocol.x,eventRemarks.x,organismID.x,establishmentMeans.x,reproductiveCondition.x,verbatimIdentification.x,name.x,http://unknown.org/recordID.x,rights.x,georeferenceSources.x,organismQuantityType.x,taxonRemarks.x,locationID.x,source.x,coordinatePrecision.x,previousIdentifications.x,typeStatus.x,georeferencedBy.x,georeferencedDate.x,http://unknown.org/rights.x,http://unknown.org/language.x,http://unknown.org/rightsHolder.x,associatedSequences.x,locationAccordingTo.x,genus.new.TPL.x,species.new.TPL.x,status.TPL.x,scientificName.new.TPL.x,scientificName.y,issues.y,datasetKey.y,publishingOrgKey.y,installationKey.y,publishingCountry.y,protocol.y,lastCrawled.y,lastParsed.y,crawlId.y,hostingOrganizationKey.y,basisOfRecord.y,occurrenceStatus.y,taxonKey.y,kingdomKey.y,phylumKey.y,classKey.y,orderKey.y,familyKey.y,genusKey.y,speciesKey.y,acceptedTaxonKey.y,acceptedScientificName.y,kingdom.y,phylum.y,order.y,family.y,genus.y,species.y,genericName.y,specificEpithet.y,taxonRank.y,taxonomicStatus.y,iucnRedListCategory.y,dateIdentified.y,coordinateUncertaintyInMeters.y,stateProvince.y,year.y,month.y,day.y,eventDate.y,modified.y,lastInterpreted.y,references.y,license.y,isInCluster.y,datasetName.y,recordedBy.y,identifiedBy.y,inCluster.y,geodeticDatum.y,class.y,countryCode.y,country.y,rightsHolder.y,identifier.y,http://unknown.org/nick.y,verbatimEventDate.y,collectionCode.y,gbifID.y,verbatimLocality.y,occurrenceID.y,taxonID.y,catalogNumber.y,institutionCode.y,eventTime.y,http://unknown.org/captive.y,identificationID.y,occurrenceRemarks.y,projectId.y,individualCount.y,organismName.y,identificationVerificationStatus.y,higherClassification.y,recordNumber.y,http://unknown.org/taxonRankID.y,taxonConceptID.y,http://unknown.org/species.y,institutionKey.y,collectionKey.y,datasetID.y,eventID.y,institutionID.y,locality.y,type.y,organismRemarks.y,networkKeys.y,elevation.y,elevationAccuracy.y,samplingProtocol.y,nomenclaturalCode.y,higherGeography.y,county.y,verbatimCoordinateSystem.y,disposition.y,fieldNotes.y,startDayOfYear.y,http://unknown.org/CatalogNumberNumeric.y,ownerInstitutionCode.y,verbatimElevation.y,collectionID.y,http://unknown.org/LatestDateCollected.y,informationWithheld.y,identificationRemarks.y,dataGeneralizations.y,otherCatalogNumbers.y,preparations.y,continent.y,nomenclaturalStatus.y,fieldNumber.y,bibliographicCitation.y,habitat.y,endDayOfYear.y,materialSampleID.y,language.y,vernacularName.y,acceptedNameUsage.y,georeferenceVerificationStatus.y,georeferenceRemarks.y,parentNameUsageID.y,acceptedNameUsageID.y,accessRights.y,parentNameUsage.y,infraspecificEpithet.y,dynamicProperties.y,municipality.y,georeferenceProtocol.y,eventRemarks.y,organismID.y,establishmentMeans.y,reproductiveCondition.y,verbatimIdentification.y,name.y,http://unknown.org/recordID.y,rights.y,georeferenceSources.y,organismQuantityType.y,taxonRemarks.y,locationID.y,source.y,coordinatePrecision.y,previousIdentifications.y,typeStatus.y,georeferencedBy.y,georeferencedDate.y,http://unknown.org/rights.y,http://unknown.org/language.y,http://unknown.org/rightsHolder.y,associatedSequences.y,locationAccordingTo.y,genus.new.TPL.y,species.new.TPL.y,status.TPL.y,scientificName.new.TPL.y,.val,.equ,.zer,.cap,.cen,.sea,.otl,.gbf,.inst,.summary
1020038965,Pinus gerardiana Wall. ex D.Don,35.53,72.58,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.491+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285180,6,7707728,194,640,3925,2684241,5285180,5285180,Pinus gerardiana Wall. ex D.Don,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus gerardiana,Pinus,gerardiana,SPECIES,ACCEPTED,NT,NA,NA,NA,1952,8,20,1952-08-20T00:00:00,NA,2022-04-27T08:08:47.491+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Rodin, R.J.","Farjon, A.",FALSE,WGS84,Pinopsida,PK,Pakistan,NA,K000288356,NA,NA,Herbarium,1020038965,NA,http://specimens.kew.org/herbarium/K000288356,NA,K000288356,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,5651,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,mountains W of Kalam,NA,NA,,2400,NA,NA,NA,Swat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swat,NA,NA,NA,NA,NA,NA,Pinus gerardiana Wall. ex D.Don,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,gerardiana,Accepted,Pinus gerardiana,Pinus gerardiana Wall. ex D.Don,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.491+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285180,6,7707728,194,640,3925,2684241,5285180,5285180,Pinus gerardiana Wall. ex D.Don,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus gerardiana,Pinus,gerardiana,SPECIES,ACCEPTED,NT,NA,NA,NA,1952,8,20,1952-08-20T00:00:00,NA,2022-04-27T08:08:47.491+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Rodin, R.J.","Farjon, A.",FALSE,WGS84,Pinopsida,PK,Pakistan,NA,K000288356,NA,NA,Herbarium,1020038965,NA,http://specimens.kew.org/herbarium/K000288356,NA,K000288356,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,5651,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,mountains W of Kalam,NA,NA,,2400,NA,NA,NA,Swat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swat,NA,NA,NA,NA,NA,NA,Pinus gerardiana Wall. ex D.Don,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,gerardiana,Accepted,Pinus gerardiana,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1020038975,Pinus bhutanica Grierson et al.,27.55,90.75,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:24.990+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1979,6,11,1979-06-11T00:00:00,NA,2022-04-27T08:08:24.990+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Grierson, A.J.C.","Farjon, A.",FALSE,WGS84,Pinopsida,BT,Bhutan,NA,K000288350,NA,NA,Herbarium,1020038975,NA,http://specimens.kew.org/herbarium/K000288350,NA,K000288350,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,1816,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,Tang Chu near Bumtang,NA,NA,,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tree 10 m tall,NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,Pinus bhutanica Grierson et al.,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:24.990+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1979,6,11,1979-06-11T00:00:00,NA,2022-04-27T08:08:24.990+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,"Grierson, A.J.C.","Farjon, A.",FALSE,WGS84,Pinopsida,BT,Bhutan,NA,K000288350,NA,NA,Herbarium,1020038975,NA,http://specimens.kew.org/herbarium/K000288350,NA,K000288350,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,1816,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,Tang Chu near Bumtang,NA,NA,,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tree 10 m tall,NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1020038977,Pinus bhutanica Grierson et al.,27.25,91.2,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:25.065+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1979,6,16,1979-06-16T00:00:00,NA,2022-04-27T08:08:25.065+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,"Grierson, A.J.C.","Farjon, A.",TRUE,WGS84,Pinopsida,BT,Bhutan,NA,K000288351,NA,NA,Herbarium,1020038977,NA,http://specimens.kew.org/herbarium/K000288351,NA,K000288351,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,1986,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry hillside,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tree 10m tall, needles all pendant, blue-green in colour, in fives. Young shoots glaucous and minutely pubescant.",NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,Pinus bhutanica Grierson et al.,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:25.065+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1979,6,16,1979-06-16T00:00:00,NA,2022-04-27T08:08:25.065+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,"Grierson, A.J.C.","Farjon, A.",TRUE,WGS84,Pinopsida,BT,Bhutan,NA,K000288351,NA,NA,Herbarium,1020038977,NA,http://specimens.kew.org/herbarium/K000288351,NA,K000288351,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,1986,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dry hillside,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tree 10m tall, needles all pendant, blue-green in colour, in fives. Young shoots glaucous and minutely pubescant.",NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1020038983,Pinus bhutanica Grierson et al.,27.5,89.8,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.491+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1982,4,24,1982-04-24T00:00:00,NA,2022-04-27T08:08:47.491+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,"Grierson, A.J.C.","Farjon, A.",TRUE,WGS84,Pinopsida,BT,Bhutan,NA,K000288352,NA,NA,Herbarium,1020038983,NA,http://specimens.kew.org/herbarium/K000288352,NA,K000288352,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,4680,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,Thinleygang,NA,NA,,1930,NA,NA,NA,Wangdue-Phodrang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary oak forest with scattered pines.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wangdue-Phodrang,NA,"Evergreen tree 10m tall with new reddish erect female cones, 1-year old pendulous green female cones and orange male cones; foliage pendulous.",NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,Pinus bhutanica Grierson et al.,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:47.491+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1982,4,24,1982-04-24T00:00:00,NA,2022-04-27T08:08:47.491+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,"Grierson, A.J.C.","Farjon, A.",TRUE,WGS84,Pinopsida,BT,Bhutan,NA,K000288352,NA,NA,Herbarium,1020038983,NA,http://specimens.kew.org/herbarium/K000288352,NA,K000288352,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,4680,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,Thinleygang,NA,NA,,1930,NA,NA,NA,Wangdue-Phodrang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary oak forest with scattered pines.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wangdue-Phodrang,NA,"Evergreen tree 10m tall with new reddish erect female cones, 1-year old pendulous green female cones and orange male cones; foliage pendulous.",NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1020038993,Pinus bhutanica Grierson et al.,27.5,89.8,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:24.991+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1979,7,12,1979-07-12T00:00:00,NA,2022-04-27T08:08:24.991+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,"Grierson, A.J.C.; Long, D.G.","Farjon, A.",TRUE,WGS84,Pinopsida,BT,Bhutan,NA,K000288349,NA,NA,Herbarium,1020038993,NA,http://specimens.kew.org/herbarium/K000288349,NA,K000288349,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,2686,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,2020,NA,NA,NA,Wangdue-Phodrang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,open hillside with Pinus wallichiana and P. roxburghii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wangdue-Phodrang,NA,tree 10 m tall,NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,Pinus bhutanica Grierson et al.,"gass84,colmafu,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15.711+00:00,2022-04-27T08:08:24.991+00:00,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5285050,6,7707728,194,640,3925,2684241,5285050,5285050,Pinus bhutanica Grierson et al.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bhutanica,Pinus,bhutanica,SPECIES,ACCEPTED,LC,NA,NA,NA,1979,7,12,1979-07-12T00:00:00,NA,2022-04-27T08:08:24.991+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,"Grierson, A.J.C.; Long, D.G.","Farjon, A.",TRUE,WGS84,Pinopsida,BT,Bhutan,NA,K000288349,NA,NA,Herbarium,1020038993,NA,http://specimens.kew.org/herbarium/K000288349,NA,K000288349,K,NA,NA,NA,NA,NA,NA,NA,NA,PINACEAE,2686,NA,NA,NA,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,NA,NA,NA,NA,NA,NA,,2020,NA,NA,NA,Wangdue-Phodrang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,open hillside with Pinus wallichiana and P. roxburghii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wangdue-Phodrang,NA,tree 10 m tall,NA,NA,NA,NA,Pinus bhutanica Grierson et al.,NA,NA,NA,NA,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus,bhutanica,Accepted,Pinus bhutanica,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
