name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,coordinateUncertaintyInMeters,elevation,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,institutionKey,collectionKey,isInCluster,recordedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,recordNumber,habitat,verbatimEventDate,dataGeneralizations,http://unknown.org/recordID,county,municipality,locality,gbifID,collectionCode,occurrenceID,taxonID,locationRemarks,institutionCode,rights,startDayOfYear,occurrenceRemarks,accessRights,higherClassification,reproductiveCondition,collectionID,dateIdentified,datasetName,identifiedBy,http://unknown.org/nick,verbatimLocality,catalogNumber,eventTime,http://unknown.org/captive,identificationID,projectId,individualCount,preparations,informationWithheld,nomenclaturalCode,institutionID,previousIdentifications,ownerInstitutionCode,coordinatePrecision,organismQuantityType,type,datasetID,eventID,networkKeys,infraspecificEpithet,higherGeography,taxonRemarks,elevationAccuracy,fieldNotes,bibliographicCitation,georeferenceRemarks,verbatimCoordinateSystem,http://unknown.org/CatalogNumberNumeric,verbatimElevation,http://unknown.org/LatestDateCollected,source,eventRemarks,continent,georeferencedDate,georeferenceProtocol,endDayOfYear,language,georeferenceSources,dynamicProperties,identificationVerificationStatus,locationAccordingTo,identificationRemarks,georeferencedBy,georeferenceVerificationStatus,footprintWKT,organismID,identificationQualifier,http://unknown.org/recordEnteredBy,programmeAcronym,vernacularName,fieldNumber,samplingProtocol,disposition,verbatimDepth,lifeStage,materialSampleID,associatedSequences,taxonConceptID,depth,depthAccuracy,associatedReferences,nameAccordingTo,acceptedNameUsage,locationID,parentNameUsage,establishmentMeans,nomenclaturalStatus,organismName,verbatimTaxonRank,http://unknown.org/taxonRankID,http://unknown.org/species,island,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,verbatimSRS,typeStatus,parentNameUsageID,acceptedNameUsageID,organismRemarks,organismQuantity,originalNameUsage,http://unknown.org/license,identificationReferences,sex,earliestPeriodOrLowestSystem,geologicalContextID
Pinus armandii Franch.,102.35,29.22,"gass84,colmano,inmafu",gbif,2417756927,Pinus armandii Franch.,3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20Z,2022-04-27T07:34:09Z,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,四川,1982,NA,NA,1982-01-01,NA,2022-04-27T07:34:09Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,汤宗孝等,FALSE,WGS84,Pinopsida,CN,China,NA,5711412,NA,NA,NA,NA,NA,石棉县,NA,NA,2417756927,NA,5711412,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00982892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=5711412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,102.35,29.22,"gass84,colmano,inmafu",gbif,2417759384,Pinus armandii Franch.,3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20Z,2022-04-27T07:34:06Z,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,四川,1982,NA,NA,1982-01-01,NA,2022-04-27T07:34:06Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,汤宗孝等,FALSE,WGS84,Pinopsida,CN,China,NA,5711409,NA,NA,NA,NA,NA,石棉县,NA,NA,2417759384,NA,5711409,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00982895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=5711409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,102.35,29.22,"gass84,colmano,inmafu",gbif,2417764735,Pinus armandii Franch.,3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20Z,2022-04-27T07:34:06Z,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,四川,1982,NA,NA,1982-01-01,NA,2022-04-27T07:34:06Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,汤宗孝等,FALSE,WGS84,Pinopsida,CN,China,NA,5711414,NA,NA,NA,NA,NA,石棉县,NA,NA,2417764735,NA,5711414,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00982891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=5711414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,98.857727,25.841921,"gass84,txmatfuz,colmano,inmafu",gbif,919463448,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,北京植物所横断山队,FALSE,WGS84,Pinopsida,CN,China,NA,5429555,NA,NA,NA,NA,NA,泸水县,NA,高黎贡山东坡,919463448,NA,5429555,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e39b3a29-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/674/5429555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,98.857727,25.841921,"gass84,txmatfuz,colmano,inmafu",gbif,919483945,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,北京植物所横断山队,FALSE,WGS84,Pinopsida,CN,China,NA,5619889,NA,NA,NA,NA,NA,泸水县,NA,高黎贡山东坡,919483945,NA,5619889,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e29579f0-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/3f4/5619889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,99.706013,27.82308,"cdround,gass84,txmatfuz,colmano,inmafu",gbif,919483947,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:40Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:40Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,青藏队横断山,FALSE,WGS84,Pinopsida,CN,China,NA,5619892,NA,NA,NA,NA,NA,中甸县,NA,尼西公社,919483947,NA,5619892,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2957915-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/3b1/5619892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,100.229945,26.876096,"cdround,gass84,txmatfuz,colmano,inmafu",gbif,919483957,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:38Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:38Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,青藏队,FALSE,WGS84,Pinopsida,CN,China,NA,5619891,NA,NA,NA,NA,NA,丽江纳西族自治县,NA,玉龙山东坡母猪沟,919483957,NA,5619891,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2957982-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/0e0/5619891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,100.229945,26.876096,"cdround,gass84,txmatfuz,colmano,inmafu",gbif,919483960,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,青藏队,FALSE,WGS84,Pinopsida,CN,China,NA,5619888,NA,NA,NA,NA,NA,丽江纳西族自治县,NA,玉龙山东坡母猪沟,919483960,NA,5619888,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2957a65-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/fd0/5619888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,99.706013,27.82308,"cdround,gass84,txmatfuz,colmano,inmafu",gbif,919483966,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:40Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:40Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,青藏队横断山,FALSE,WGS84,Pinopsida,CN,China,NA,5619893,NA,NA,NA,NA,NA,中甸县,NA,尼西公社,919483966,NA,5619893,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e29578a7-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/f2d/5619893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,99.951049,26.11116,"cdround,gass84,colmano,inmafu",gbif,919490176,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,汤宗孝等,FALSE,WGS84,Pinopsida,CN,China,NA,5711410,NA,NA,NA,NA,NA,洱源县,NA,起风公社,919490176,NA,5711410,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2181d1d-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/c00/5711410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,99.951049,26.11116,"cdround,gass84,colmano,inmafu",gbif,919490196,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,汤宗孝等,FALSE,WGS84,Pinopsida,CN,China,NA,5711413,NA,NA,NA,NA,NA,洱源县,NA,起风公社,919490196,NA,5711413,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2181cae-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/8ff/5711413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,100.229945,26.876096,"cdround,gass84,colmano,inmafu",gbif,919490200,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:37Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:37Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,韩裕丰等,FALSE,WGS84,Pinopsida,CN,China,NA,5711570,NA,NA,NA,NA,NA,丽江纳西族自治县,NA,玉峰寺,919490200,NA,5711570,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e217e5a3-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/5bd/5711570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,100.229945,26.876096,"cdround,gass84,colmano,inmafu",gbif,919571303,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,韩裕丰 邓坤梅 陈永瑞,FALSE,WGS84,Pinopsida,CN,China,NA,6469921,NA,NA,NA,NA,NA,丽江纳西族自治县,NA,五峰寺,919571303,NA,6469921,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dd19a751-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/aef/6469921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,99.951049,26.11116,"cdround,gass84,colmano,inmafu",gbif,919588687,Pinus armandii Franch.,1b412457-43cf-4a6f-b5c2-7acf01be5977,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:48Z,2022-04-27T07:26:39Z,129,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,云南,1981,NA,NA,1981-01-01,NA,2022-04-27T07:26:39Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,ac8eb8fc-0703-4408-8388-686764b75877,NA,FALSE,汤宗孝,FALSE,WGS84,Pinopsida,CN,China,NA,6639338,NA,NA,NA,NA,NA,洱源县,NA,NA,919588687,NA,6639338,NA,NA,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dbec1f17-b6bf-11e1-8c2f-acd112e444a7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/44/40e/6639338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
