key,scientificName,latitude,longitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,gbifID,verbatimLocality,collectionCode,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,elevation,institutionKey,collectionKey,recordNumber,habitat,dataGeneralizations,http://unknown.org/recordID,municipality,county,locality,locationRemarks,rights,startDayOfYear,accessRights,higherClassification,collectionID,coordinatePrecision,organismQuantityType,type,preparations,nomenclaturalCode,institutionID,previousIdentifications,ownerInstitutionCode,reproductiveCondition,networkKeys,fieldNumber,eventID,individualCount,lifeStage,continent,higherGeography,endDayOfYear,materialSampleID,disposition,associatedSequences,taxonConceptID,elevationAccuracy,samplingProtocol,verbatimCoordinateSystem,fieldNotes,http://unknown.org/CatalogNumberNumeric,verbatimElevation,http://unknown.org/LatestDateCollected,otherCatalogNumbers,language,identificationRemarks,projectId,depth,depthAccuracy,datasetID,associatedReferences,nameAccordingTo,acceptedNameUsage,locationID,bibliographicCitation,parentNameUsage,vernacularName,taxonRemarks,establishmentMeans,georeferencedBy,georeferenceVerificationStatus,georeferenceSources,dynamicProperties,georeferenceProtocol,georeferencedDate,nomenclaturalStatus,eventRemarks,organismID,organismName,http://unknown.org/taxonRankID,http://unknown.org/species,source,http://unknown.org/recordEnteredBy,name,georeferenceRemarks,island,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,verbatimSRS,verbatimTaxonRank,verbatimDepth
1030829744,Pinus armandii Franch.,26.655322,102.244617,"cdround,gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:55.066+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1976,NA,NA,1976-01-01T00:00:00,NA,2022-04-27T07:27:55.066+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,瑗垮笀鐢熺墿绯?4绾?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,4102821,NA,NA,NA,1030829744,NA,NA,4102821,NA,eb344dd6-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,NA,NA,浼氱悊鍘?椹緳澶ч槦鐭虫々鍨彛,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/3cb/4102821,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1030829818,Pinus armandii Franch.,26.655322,102.244617,"cdround,gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:54.996+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1976,NA,NA,1976-01-01T00:00:00,NA,2022-04-27T07:27:54.996+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,瑗垮笀鐢熺墿绯?4绾?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,4102822,NA,NA,NA,1030829818,NA,NA,4102822,NA,eb344d6c-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,NA,NA,浼氱悊鍘?椹緳澶ч槦鐭虫々鍨彛,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/7ea/4102822,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1030829850,Pinus armandii Franch.,26.655322,102.244617,"cdround,gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:55.011+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1976,NA,NA,1976-01-01T00:00:00,NA,2022-04-27T07:27:55.011+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,瑗垮笀鐢熺墿绯?4绾?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,4102823,NA,NA,NA,1030829850,NA,NA,4102823,NA,eb344cfe-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,NA,NA,浼氱悊鍘?椹緳澶ч槦鐭虫々鍨彛,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/72d/4102823,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417321086,Pinus armandii Franch.,26.65,102.24,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:07.553+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1976,NA,NA,1976-01-01T00:00:00,NA,2022-04-27T07:34:07.553+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鍥涘窛妞嶈璋冩煡闃?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671382,NA,NA,NA,2417321086,NA,NA,6671382,NA,3370,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,浼氱悊鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671382,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417700212,Pinus armandii Franch.,29.85,95.76,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:06.305+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,瑗胯棌,1976,NA,NA,1976-01-01T00:00:00,NA,2022-04-27T07:34:06.305+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,闈掕棌闃熸琚粍,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6632391,NA,NA,NA,2417700212,NA,NA,6632391,NA,43134,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,娉㈠瘑鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6632391,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,
2417701534,Pinus armandii Franch.,29.85,95.76,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:06.329+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,瑗胯棌,1976,NA,NA,1976-01-01T00:00:00,NA,2022-04-27T07:34:06.329+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,闈掕棌闃熸琚粍,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6632393,NA,NA,NA,2417701534,NA,NA,6632393,NA,43132,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,娉㈠瘑鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6632393,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,
1030762892,Pinus armandii Franch.,30.290996,108.936374,"cdround,gass84,colmano,inmafu",196ac794-b2c2-40d4-8e6a-649d0abc324d,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.568+00:00,2022-04-27T07:27:15.117+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,婀栧寳,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:15.117+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,榛勪粊鐓?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,2852329,NA,NA,NA,1030762892,NA,NA,2852329,NA,f6d4996a-b6bf-11e1-8c2f-acd112e444a7,HIB,NA,NA,NA,NA,NA,607054b2-a135-418b-a11c-d6df29e75e1c,NA,NA,NA,NA,NA,NA,鍒╁窛甯?绁撳疂灞变竷闃熸按浜曟咕,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/28/aa4/2852329,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1030762915,Pinus armandii Franch.,31.731334,111.155751,"cdround,gass84,colmano,inmafu",196ac794-b2c2-40d4-8e6a-649d0abc324d,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.568+00:00,2022-04-27T07:27:15.052+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,婀栧寳,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:15.052+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,椹厓淇?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,2852348,NA,NA,NA,1030762915,NA,NA,2852348,NA,f6d49133-b6bf-11e1-8c2f-acd112e444a7,HIB,NA,NA,NA,NA,NA,607054b2-a135-418b-a11c-d6df29e75e1c,NA,NA,NA,NA,NA,NA,淇濆悍鍘?鍒嗚矾纰戣嵂鍦?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/28/800/2852348,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1030762917,Pinus armandii Franch.,31.731334,111.155751,"cdround,gass84,colmano,inmafu",196ac794-b2c2-40d4-8e6a-649d0abc324d,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.568+00:00,2022-04-27T07:27:15.054+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,婀栧寳,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:15.054+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鐜嬭瘲浜?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,2852347,NA,NA,NA,1030762917,NA,NA,2852347,NA,f6d491a0-b6bf-11e1-8c2f-acd112e444a7,HIB,NA,NA,NA,NA,NA,607054b2-a135-418b-a11c-d6df29e75e1c,NA,NA,NA,NA,NA,NA,淇濆悍鍘?鍔涘簵鍏ぞ鐜嬫皬鑰佹灄,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/28/d14/2852347,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1030762923,Pinus armandii Franch.,31.731334,111.155751,"cdround,gass84,colmano,inmafu",196ac794-b2c2-40d4-8e6a-649d0abc324d,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.568+00:00,2022-04-27T07:27:15.053+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,婀栧寳,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:15.053+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鐜嬭瘲浜?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,2852346,NA,NA,NA,1030762923,NA,NA,2852346,NA,f6d4920d-b6bf-11e1-8c2f-acd112e444a7,HIB,NA,NA,NA,NA,NA,607054b2-a135-418b-a11c-d6df29e75e1c,NA,NA,NA,NA,NA,NA,淇濆悍鍘?鍔涘簵鍏ぞ鐜嬫皬鑰佹灄,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/28/700/2852346,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1030762974,Pinus armandii Franch.,31.731334,111.155751,"cdround,gass84,colmano,inmafu",196ac794-b2c2-40d4-8e6a-649d0abc324d,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.568+00:00,2022-04-27T07:27:15.070+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,婀栧寳,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:15.070+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,椹厓淇?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,2852349,NA,NA,NA,1030762974,NA,NA,2852349,NA,f6d490c6-b6bf-11e1-8c2f-acd112e444a7,HIB,NA,NA,NA,NA,NA,607054b2-a135-418b-a11c-d6df29e75e1c,NA,NA,NA,NA,NA,NA,淇濆悍鍘?鍒嗚矾纰戣嵂鍦?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/28/89a/2852349,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1030833790,Pinus armandii Franch.,31.084,103.267,"gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:49.473+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:49.473+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鍥涘窛妞嶈闃?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,4110907,NA,NA,NA,1030833790,NA,NA,4110907,NA,eb2678eb-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,NA,NA,姹跺窛鍘?涓囨潙澶ч槦姣涘潯,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/aae/4110907,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1030833811,Pinus armandii Franch.,31.084,103.267,"gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:49.440+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:27:49.440+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鍥涘窛妞嶈闃?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,4110908,NA,NA,NA,1030833811,NA,NA,4110908,NA,eb26786f-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,NA,NA,姹跺窛鍘?涓囨潙澶ч槦姣涘潯,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/12b/4110908,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417652455,Pinus armandii Franch.,29.63,94.36,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.989+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,瑗胯棌,1975,NA,NA,1975-01-01T00:00:00,NA,2022-04-27T07:34:08.989+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,闈掕嚙琛ョ偣缁?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6618074,NA,NA,NA,2417652455,NA,NA,6618074,NA,57821,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鏋楄姖鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6618074,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
